Name;Pago;Despacho;Moneda;Subtotal;Precio despacho;Total;Desc monto;Shipping Method;Cantidad;Producto;Precio oferta;Precio normal;SKU;status despacho;Ciudad;Codigo postal;Region
#42978;;;;;;;;;1;Zapatilla Catalina Beige Premium - Beige / 39;9990;29990;0001284439;fulfilled;;;
#42978;;;;;;;;;1;Zapatilla Catalina Black Premium - Negro / 39;9990;39990;0001282039;fulfilled;;;
#42978;;;;;;;;;1;Bootie Atlanta  Premium - Negro / 39;9990;39990;3698072039;fulfilled;;;
#42977;Pagado;Despachado;CLP;29970;12990;42960;0;Despacho Region;1;Zapatilla Angelica Negro Premium - Negro / 38;9990;29990;0100072038;fulfilled;Calama;CALAMA;AN
#42977;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;44990;1838072038;fulfilled;;;
#42977;;;;;;;;;1;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;39990;6001202038;fulfilled;;;
#42976;Pagado;Despachado;CLP;19980;0;19980;0;Retiro en tienda;2;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;39990;6001202038;fulfilled;santiago centro;SANTIAGO;RM
#42975;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Naya Blanco Premiumi - Beige / 38;9990;29990;0002281038;fulfilled;Santiago;'8320000;RM
#42974;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Toronto Negro Premium - Negro / 38;9990;49990;0100072038;fulfilled;San Bernardo;'8060139;RM
#42973;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 39;9990;29990;4501072039;fulfilled;Vitacura;SANTIAGO;RM
#42972;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Zapatilla Oviedo Beige Premium - Beige / 36;9990;39990;6102078136;fulfilled;Colina;COLINA;RM
#42972;;;;;;;;;1;Botin Toronto Negro Premium - Negro / 36;9990;49990;0100072036;fulfilled;;;
#42971;Pagado;Despachado;CLP;36970;12990;49960;0;Despacho Region;1;Zapatilla Oviedo Beige Premium - Beige / 36;9990;39990;6102078136;fulfilled;San Pedro de la Paz;'4030000;BI
#42971;;;;;;;;;1;Sandalia Cat Azul Ipanema - Azul / 24/25;12990;;002-24;fulfilled;;;
#42971;;;;;;;;;1;Sandalia Lol Kids Lila Ipanema - Lila / 28/29;13990;;234-28;fulfilled;;;
#42970;Pagado;Despachado;CLP;29990;3990;33980;0;Despacho Region Metropolitana;1;Botin Teca Negro Police - Negro / 37;29990;;90-37;fulfilled;Maipo;'8052743;RM
#42969;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;39990;6001202037;fulfilled;Providencia;'1066;RM
#42968;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;39990;4706078538;fulfilled;Lo Barnechea ;'200408063;RM
#42967;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Melbourne Negro Premium - Negro / 35;9990;49990;1004072035;fulfilled;ConchalÃ_;SANTIAGO;RM
#42966;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Angelica Negro Premium - Negro / 36;9990;29990;0100072036;fulfilled;PeÃ±alolen;SANTIAGO;RM
#42965;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Angelica Blanco Premium - Blanco / 38;9990;29990;0100071038;fulfilled;Ã‘uÃ±oa;SANTIAGO;RM
#42964;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Shanghai Negro Premium - Negro / 36;9990;29990;0300072036;fulfilled;Ã‘uÃ±oa;SANTIAGO;RM
#42963;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;39990;6001202037;fulfilled;Ã‘uÃ±oa;SANTIAGODECHILE;RM
#42962;Pagado;Despachado;CLP;19990;3990;23980;0;Despacho Region Metropolitana;1;Sandalia Marshmallow 5463 Blanco Delux - Blanco / 38;19990;;463-38;fulfilled;Vitacura;SANTIAGO;RM
#42961;Pagado;Despachado;CLP;19980;0;19980;0;Retiro en tienda;1;Zapatilla Dana Negro Premium - Negro / 37;9990;29990;4501072037;fulfilled;Vitacura ;SANTIAGO;RM
#42961;;;;;;;;;1;Zapatilla Fernanda Rojo Premium - Rojo / 37;9990;24990;7281367637;fulfilled;;;
#42960;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;44990;1838072037;fulfilled;Providencia;'1066;RM
#42959;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;39990;6001202037;fulfilled;Providencia;'1066;RM
#42958;Pagado;Despachado;CLP;29970;12990;42960;0;Despacho Region;1;Zapatilla Naya Blanco Premiumi - Beige / 38;9990;29990;0002281038;fulfilled;Pucon ;PUCON;AR
#42958;;;;;;;;;1;Zapatilla Delhi Rosado Premium - Rosado / 38;9990;29990;0200077438;fulfilled;;;
#42958;;;;;;;;;1;Zapatilla Dana Negro Premium - Negro / 38;9990;29990;4501072038;fulfilled;;;
#42957;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;39990;6001202037;fulfilled;San Bernardo;;RM
#42956;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;44990;1838072037;fulfilled;Villa Alemana;VILLAALEMANA;VS
#42956;;;;;;;;;1;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;39990;6001202037;fulfilled;;;
#42955;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Botin Michigan Negro Premium - Negro / 38;9990;39990;6134072038;fulfilled;Yumbel ;YUMBEL;BI
#42955;;;;;;;;;1;Botin Atenas Negro Premium - Negro / 38;9990;49990;0037072038;fulfilled;;;
#42954;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Sandalia Nala Negro Premium - Negro / 40;9990;32990;1018072040;fulfilled;Quilicura;'8720420;RM
#42953;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Naya Blanco Premiumi - Beige / 38;9990;29990;0002281038;fulfilled;Rio Bueno;'5240000;LR
#42952;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Atenas Negro Premium - Negro / 36;9990;49990;0037072036;fulfilled;Buin;SANTIAGO;RM
#42951;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Shanghai Negro Premium - Negro / 36;9990;29990;0300072036;fulfilled;San ramon;'8060000;RM
#42950;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Shanghai Negro Premium - Negro / 40;9990;29990;0300072040;fulfilled;EstaciÃ_n Central;'9160000;RM
#42949;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Denver Negro Premium - Negro / 38;9990;39990;6703072038;fulfilled;Lo Barnechea;'7710296;RM
#42948;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Botin Bucarest Taupe Premium - Taupe / 35;9990;39990;3332184235;fulfilled;san miguel;SANTIAGO;RM
#42948;;;;;;;;;1;Botin Tijuana Burdeo Premium - Burdeo / 35;9990;39990;0020078535;fulfilled;;;
#42947;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Angelica Negro Premium - Negro / 36;9990;29990;0100072036;fulfilled;Graneros ;;LI
#42946;Pagado;Despachado;CLP;19980;0;19980;0;Retiro en tienda;1;Zapatilla Melbourne Negro Premium - Negro / 35;9990;49990;1004072035;fulfilled;Maipu;SANTIAGO;RM
#42946;;;;;;;;;1;Zapatilla Brisbane CafÃ© Premium - Negro / 35;9990;49990;1003204035;fulfilled;;;
#42945;Pagado;Despachado;CLP;39960;19990;59950;0;Despacho Region;1;Zapatilla Brisbane Negro Premium - Negro / 38;9990;49990;1003202038;fulfilled;Temuco;TEMUCO;AR
#42945;;;;;;;;;1;Zapatilla Delhi Rosado Premium - Rosado / 38;9990;29990;0200077438;fulfilled;;;
#42945;;;;;;;;;1;Zapatilla Dana Negro Premium - Negro / 37;9990;29990;4501072037;fulfilled;;;
#42945;;;;;;;;;1;Zapatilla Dana Negro Premium - Negro / 38;9990;29990;4501072038;fulfilled;;;
#42944;Pagado;Despachado;CLP;39960;19990;59950;0;Despacho Region;1;Botin Valencia Negro Premium - Burdeo / 38;9990;39990;3905058538;fulfilled;Temuco;TEMUCO;AR
#42944;;;;;;;;;1;Botin Valencia Negro Premium - Burdeo / 39;9990;39990;3905058539;fulfilled;;;
#42944;;;;;;;;;1;Zapatilla Marilyn Beige Premium - Beige / 38;9990;29990;3611074438;fulfilled;;;
#42944;;;;;;;;;1;Zapatilla Ambar  Negro  Premium - Negro / 38;9990;29990;0400072038;fulfilled;;;
#42943;Pagado;Despachado;CLP;19980;0;19980;0;Retiro en tienda;1;Zapatilla Angelica Negro Premium - Negro / 39;9990;29990;0100072039;fulfilled;Recoleta ;SANTIAGO;RM
#42943;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 39;9990;44990;1838072039;fulfilled;;;
#42942;Pagado;Despachado;CLP;29970;12990;42960;0;Despacho Region;1;Zapatilla Chester Blanco Premium - Blanco / 38;9990;49990;1000071038;fulfilled;Parral;PARRAL;ML
#42942;;;;;;;;;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;39990;3332184238;fulfilled;;;
#42942;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;44990;1838072038;fulfilled;;;
#42941;Pagado;Despachado;CLP;59940;0;59940;0;Retiro en tienda;6;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;39990;6001202038;fulfilled;Condes;CONDES;RM
#42940;Pagado;Despachado;CLP;99900;0;99900;0;Retiro en tienda;3;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;39990;6001202038;fulfilled;Las condes ;CONDES;RM
#42940;;;;;;;;;7;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;39990;6001202037;fulfilled;;;
#42939;Pagado;Despachado;CLP;29970;9990;39960;0;Despacho Region Metropolitana;1;Botin Bucarest Negro Premium - Negro / 39;9990;39990;3332182039;fulfilled;Las condes;SANTIAGO;RM
#42939;;;;;;;;;1;Botin Valencia Negro Premium - Burdeo / 39;9990;39990;3905058539;fulfilled;;;
#42939;;;;;;;;;1;Botin Monterrey Negro Premium - Negro / 39;9990;39990;0010072039;fulfilled;;;
#42938;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Frankfurt Negro Premium - Negro / 39;9990;34990;1001202039;fulfilled;Santa Cruz;SANTACRUZ;LI
#42937;Pagado;Despachado;CLP;29970;12990;42960;0;Despacho Region;1;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;39990;6001202038;fulfilled;Temuco;'4780000;AR
#42937;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 36;9990;44990;1838072036;fulfilled;;;
#42937;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;44990;1838072038;fulfilled;;;
#42936;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Zapatilla York Blanco Premium - Blanco / 37;9990;39990;2000289037;fulfilled;PeÃ±aflor ;SANTIAGO;RM
#42936;;;;;;;;;1;Zapatilla Oviedo Negro Premium - Negro / 37;9990;39990;6102072037;fulfilled;;;
#42935;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Alaska Negro Premium - Negro / 39;9990;39990;4706182039;fulfilled;Renca;SANTIAGO;RM
#42934;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Botin San Diego Negro Premium - Negro / 36;9990;69990;0005002036;fulfilled;concepciÃ_n ;CONCEPCION;BI
#42933;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Dana Negro Premium - Negro / 37;9990;29990;4501072037;fulfilled;Villa alemana ;VILLAALEMANA;VS
#42932;Pagado;Despachado;CLP;19980;0;19980;0;Retiro en tienda;1;Botin Edimburgo Negro Premium - Negro / 38;9990;39990;3306182038;fulfilled;Colina;SANTIAGO;RM
#42932;;;;;;;;;1;Zapatilla Shanghai Negro Premium - Negro / 39;9990;29990;0300072039;fulfilled;;;
#42931;Pagado;Despachado;CLP;49950;29990;79940;0;Despacho Regiones;1;Botin Bucarest Taupe Premium - Taupe / 39;9990;39990;3332184239;fulfilled;Talcahuano;TALCAHUANO;BI
#42931;;;;;;;;;1;Zapatilla Coco Animal Premium - Negro / 40;9990;39990;3611075240;fulfilled;;;
#42931;;;;;;;;;1;Botin Michigan Negro Premium - Negro / 40;9990;39990;6134072040;fulfilled;;;
#42931;;;;;;;;;1;Botin Bucarest Negro Premium - Negro / 39;9990;39990;3332182039;fulfilled;;;
#42931;;;;;;;;;1;Zapatilla Dana Negro Premium - Negro / 39;9990;29990;4501072039;fulfilled;;;
#42930;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Zapatilla Frankfurt Negro Premium - Negro / 40;9990;34990;1001202040;fulfilled;Santiago;'7750000;RM
#42930;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 39;9990;44990;1838072039;fulfilled;;;
#42930;;;;;;;;;1;Zapatilla Naya Blanco Premiumi - Beige / 39;9990;29990;0002281039;fulfilled;;;
#42929;Pagado;Despachado;CLP;29970;9990;39960;0;Despacho Region Metropolitana;1;Botin Ravena Negro Premium - Negro / 36;9990;39990;5012072036;fulfilled;Pudahuel;SANTIAG0;RM
#42929;;;;;;;;;1;Botin Toronto Negro Premium - Negro / 36;9990;49990;0100072036;fulfilled;;;
#42929;;;;;;;;;1;Botin Toronto Leopardo Premium - Beige / 36;9990;39990;0100075436;fulfilled;;;
#42928;Pagado;Despachado;CLP;20990;0;20990;0;Retiro en tienda;1;Sandalia Negro Delux - Negro / 40;20990;23990;197-40;fulfilled;Las Condes;SANTIAGO;RM
#42927;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Sandalia Nala Blanco Premium - Blanco / 35;9990;32990;1018071035;fulfilled;Santiago ;LASCONDES;RM
#42926;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Brisbane CafÃ© Premium - Negro / 37;9990;49990;1003204037;fulfilled;Graneros;GRANEROS;LI
#42925;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Angelica Blanco Premium - Blanco / 35;9990;29990;0100071035;fulfilled;Las condeS;SANTIAGO;RM
#42924;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Zapatilla Frankfurt Negro Premium - Negro / 37;9990;34990;1001202037;fulfilled;Colina;'8320000;RM
#42924;;;;;;;;;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;29990;0100071037;fulfilled;;;
#42923;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Frankfurt Negro Premium - Negro / 37;9990;34990;1001202037;fulfilled;La Pintana;SANTIAGO;RM
#42922;Pagado;Despachado;CLP;29970;12990;42960;0;Despacho Region;1;Zapatilla Frankfurt Negro Premium - Negro / 38;9990;34990;1001202038;fulfilled;Lebu;LEBU;BI
#42922;;;;;;;;;1;Zapatilla Delhi Negro Premium - Negro / 36;9990;39990;0200072036;fulfilled;;;
#42922;;;;;;;;;1;Zapatilla Delhi Rosado Premium - Rosado / 37;9990;29990;0200077437;fulfilled;;;
#42921;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Zapatilla Brisbane Negro Premium - Negro / 37;9990;49990;1003202037;fulfilled;Chicureo;;RM
#42921;;;;;;;;;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;29990;0100071037;fulfilled;;;
#42920;Pagado;Despachado;CLP;29970;12990;42960;0;Despacho Region;1;Zapatilla Brisbane Negro Premium - Negro / 39;9990;49990;1003202039;fulfilled;Copiapo;COPIAPO;AT
#42920;;;;;;;;;1;Zapatilla Brisbane CafÃ© Premium - Negro / 39;9990;49990;1003204039;fulfilled;;;
#42920;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 39;9990;44990;1838072039;fulfilled;;;
#42919;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;2;Botin Tijuana Burdeo Premium - Burdeo / 39;9990;39990;0020078539;fulfilled;TEMUCO;TEMUCO;AR
#42918;Pagado;Despachado;CLP;24990;3990;28980;0;Despacho Region Metropolitana;1;Botin Crocco Negro Police - Negro / 37;24990;;08-37;fulfilled;Santiago;'8330528;RM
#42917;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Botin Michigan Negro Premium - Negro / 36;9990;39990;6134072036;fulfilled;Penalolen;SANTIAGO;RM
#42917;;;;;;;;;1;Botin Monterrey Burdeo Premium - Burdeo / 35;9990;39990;0010078535;fulfilled;;;
#42916;Pagado;Despachado;CLP;29970;9990;39960;0;Despacho Region Metropolitana;1;Botin Amsterdam Negro Premium - Negro / 39;9990;36990;3097072039;fulfilled;Santiago;SANTIAGO;RM
#42916;;;;;;;;;1;Botin Dublin Burdeo Premium - Burdeo / 39;9990;36990;5136078539;fulfilled;;;
#42916;;;;;;;;;1;Botin Amsterdam Azul Premium - Azul / 39;9990;36990;3097073039;fulfilled;;;
#42915;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Brisbane CafÃ© Premium - Negro / 39;9990;49990;1003204039;fulfilled;Nacimiento;NACIMIENTO;BI
#42914;Pagado;Despachado;CLP;39960;0;39960;0;Retiro en tienda;2;Zapatilla Tokio Blanco Premium - Blanco / 35;9990;49990;9501055435;fulfilled;Puente Alto;'8210484;RM
#42914;;;;;;;;;2;Botin Valencia Negro Premium - Negro / 40;9990;39990;3905058540;fulfilled;;;
#42913;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Indiana CafÃ© Premium - CafÃ© / 35;9990;36990;8539074035;fulfilled;Pudahuel;SANTIAGO;RM
#42912;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Frankfurt Blanco Premium - Blanco / 38;9990;34990;1001201038;fulfilled;PeÃ±aflor ;SANTIAGO;RM
#42911;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Bootie Atlanta  Premium - Negro / 40;9990;39990;3698072040;fulfilled;santiago;LASCONDES;RM
#42910;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Tijuana Burdeo Premium - Burdeo / 37;9990;39990;0020078537;fulfilled;vitacura;;RM
#42909;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Botin Monterrey Negro Premium - Negro / 39;9990;39990;0010072039;fulfilled;Pudahuel;SANTIAGO;RM
#42909;;;;;;;;;1;Botin Tijuana Burdeo Premium - Burdeo / 39;9990;39990;0020078539;fulfilled;;;
#42908;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Angelica Negro Premium - Negro / 36;9990;29990;0100072036;fulfilled;la florida;SANTIAGO;RM
#42907;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Zapatilla Moscow Negro Premium - Negro / 36;9990;44990;1838072036;fulfilled;Copiapo;COPIAPO;AT
#42907;;;;;;;;;1;Zapatilla Brisbane Negro Premium - Negro / 36;9990;49990;1003202036;fulfilled;;;
#42906;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Brisbane Negro Premium - Negro / 38;9990;49990;1003202038;fulfilled;Lebu;'4350000;BI
#42905;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;29990;0100071037;fulfilled;El bosque ;SANTIAGO;RM
#42904;Pagado;Despachado;CLP;29970;12990;42960;0;Despacho Region;1;Botin Alaska Burdeo Premium - Burdeo / 39;9990;39990;4706078539;fulfilled;Temuco;TEMUCO;AR
#42904;;;;;;;;;1;Botin Edimburgo Negro Premium - Negro / 39;9990;39990;3306182039;pending;;;
#42904;;;;;;;;;1;Botin Edimburgo Negro Premium - Negro / 38;9990;39990;3306182038;fulfilled;;;
#42903;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Zapatilla Shanghai Negro Premium - Negro / 39;9990;29990;0300072039;fulfilled;Isla de Maipo;'9790164;RM
#42903;;;;;;;;;1;Zapatilla Marilyn Beige Premium - Beige / 39;9990;29990;3611074439;fulfilled;;;
#42902;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Sandalia Hortensia Blanco Premium - Blanco / 38;9990;39990;0011071038;fulfilled;La Cisterna;'7980634;RM
#42901;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Catalina Beige Premium - Beige / 37;9990;29990;0001284437;fulfilled;Maipu;SANTIAGO;RM
#42900;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Botin Monterrey Negro Premium - Negro / 39;9990;39990;0010072039;fulfilled;Providencia;SANTIAGO;RM
#42900;;;;;;;;;1;Botin Atenas Negro Premium - Negro / 39;9990;49990;0037072039;fulfilled;;;
#42899;Pagado;Despachado;CLP;39970;0;39970;0;Retiro en tienda;1;Botin Veracruz Piton Premium - Amarillo / 37;9990;39990;0333072037;fulfilled;Las Condes;SANTIAGO;RM
#42899;;;;;;;;;1;Bootie  Dallas  Premium - Negro / 37;19990;39990;8802072037;fulfilled;;;
#42899;;;;;;;;;1;Botin Toronto Negro Premium - Negro / 37;9990;49990;0100072037;fulfilled;;;
#42898;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Montreal  Premium - Negro / 35;9990;39990;8381072035;fulfilled;QuilpuÃ©;QUILPUÃ‰;VS
#42897;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Zapatilla Angelica Negro Premium - Negro / 37;9990;29990;0100072037;pending;La pintana;SANTIAGO;RM
#42897;;;;;;;;;1;Zapatilla Dana Negro Premium - Negro / 37;9990;29990;4501072037;fulfilled;;;
#42896;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Sofia Multicolor Premium - Negro / 39;9990;39990;3679079039;fulfilled;ConcepciÃ_n;CONCEPCIÃ“N;BI
#42895;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Angelica Negro Premium - Negro / 38;9990;29990;0100072038;fulfilled;Concepcion;CONCEPCION;BI
#42894;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Naya Blanco Premiumi - Beige / 37;9990;29990;0002281037;fulfilled;CHILLAN;CHILLAN;NB
#42893;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Zapatilla Catalina Beige Premium - Beige / 36;9990;29990;0001284436;fulfilled;Providencia;SANTIAGO;RM
#42893;;;;;;;;;1;Zapatilla Brisbane Negro Premium - Negro / 36;9990;49990;1003202036;fulfilled;;;
#42892;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Botin Bucarest Taupe Premium - Taupe / 37;9990;39990;3332184237;fulfilled;ConcepciÃ_n;CONCEPCION;BI
#42892;;;;;;;;;1;Botin Paris Burdeo Premium - Burdeo / 37;9990;39990;8172078537;fulfilled;;;
#42891;Pagado;Despachado;CLP;39960;8290;48250;0;Despacho Region;3;Zapatilla Matilde Negro Premium - Negro / 39;9990;44990;0660072039;fulfilled;Chillan;'972816825;NB
#42891;;;;;;;;;1;Zapatilla Melbourne Negro Premium - Negro / 38;9990;49990;1004072038;fulfilled;;;
#42890;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Zapatilla Monserrat Multicolor Premium - Multicolor / 37;9990;39990;0023072937;fulfilled;ConcepciÃ_n;CONCEPCIÃ“N;BI
#42890;;;;;;;;;1;Zapatilla Delhi Rosado Premium - Rosado / 37;9990;29990;0200077437;fulfilled;;;
#42889;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Chester Blanco Premium - Blanco / 38;9990;49990;1000071038;fulfilled;Lo Barnechea ;'200408063;RM
#42888;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Zapatilla Catalina Beige Premium - Beige / 37;9990;29990;0001284437;fulfilled;Pucon;PUCON;AR
